,Username,Datetime,Text,Symbol,Sentiment
4028,netflix,2021-05-04 17:17:09+00:00,we asked momona tamada from the baby sitters club what shed like to tell the world during aapi heritage month,NFLX,2
4029,netflix,2021-05-04 15:30:00+00:00,high on the hog is a culinary journey that celebrates black americas resilience creativity and vital contribution to american cuisine ,NFLX,3
4030,netflix,2021-05-04 14:32:08+00:00,the ability for every citizen to cast their ballot freely and easily for the candidate of their choice remains as important today as it was then ,NFLX,4
4031,netflix,2021-05-04 14:30:00+00:00,a government of the people by the people is a beautiful american ideal but as amend a documentary series about the th amendment thats now on youtube as well as netflix explains this reality was denied to many for much of our nations history ,NFLX,1
4032,netflix,2021-05-04 01:24:21+00:00,a consigliere to the italian mafia returns home to seoul and finds more trouble than he could have ever bargained for vincenzo is now on netflix,NFLX,-2
4035,netflix,2021-05-03 20:23:37+00:00,toni collette nailed the universally accepted look of they dont pay me enough for this shit in stowaway,NFLX,-4
4036,netflix,2021-05-03 18:00:37+00:00,who is he talking about why are you like this ,NFLX,2
4039,netflix,2021-05-03 16:05:41+00:00,shadow and bone star jessie mei li looks back on alinas first kiss with general kirigan and analyzes how she brought that moment to life with benbarnes,NFLX,2
4040,netflix,2021-05-03 15:02:04+00:00,he changed the face of american fashion only to lose it all what do you do when someone takes everything youve built ewan mcgregor is halston ,NFLX,0
4041,netflix,2021-05-03 14:30:41+00:00,the creators of dark are back with a brand new series here is your first look at there will be mysteries there will be nightmares and most importantly there will be surprises ,NFLX,0
4042,netflix,2021-05-03 13:30:00+00:00,merci beaucoup to our million fans for making emily in paris our most popular comedy series of youre going to love what theyre working on for season which is now in production ,NFLX,7
4043,netflix,2021-05-02 23:20:15+00:00,dunno about you but this moment had me crying minutes into the mitchells vs the machines,NFLX,-2
4044,netflix,2021-05-02 17:23:44+00:00,im just a brand account standing in front of twitter telling you that notting hill my best friends wedding mystic pizza and eat pray love are all streaming on netflix right now,NFLX,7
4045,netflix,2021-04-30 21:21:53+00:00,shadow and bone superfans made it clear that netflix better not mess up adapting this beloved story so to see how we did three booktubers got a sneak peek of the series a few weeks ago and had their reactions filmed ,NFLX,8
4046,netflix,2021-04-30 18:41:00+00:00,mat was just sent naked photos of his wife with another man and thats not even the worst thing that will happen to him today from harlan coben the man behind safe and the stranger comes the gripping shocking and totally addictive limited series the innocent watch now,NFLX,-5
4047,netflix,2021-04-30 16:35:49+00:00,ok and a few more is it may yet ,NFLX,0
4048,netflix,2021-04-30 16:35:03+00:00,while were at it how about some photos from the new season of lucifer ,NFLX,0
4049,netflix,2021-04-30 16:30:00+00:00,lucifer does his best when you put a little faith in him new season drops may ,NFLX,4
4052,netflix,2021-04-30 14:34:55+00:00,robots have come to take over the world except for these two no ones quite sure what theyre doing here the mitchells vs the machines is now on netflix,NFLX,-1
4053,netflix,2021-04-30 05:15:34+00:00,lucifans on a scale from how excited are you for tomorrow ,NFLX,3
4054,netflix,2021-04-29 22:56:59+00:00,yasuke assembled an all star team lakeith stanfield flying lotus animation studio mappa and director animator takeshi koike to tell creator lesean thomass reimagined story of the first black samurai watch the slick as hell opening scene and get into this show ,NFLX,-2
4055,netflix,2021-04-29 21:48:10+00:00,so glad cousin greg and gerri had a great time playing as a team on the circle season ,NFLX,6
4056,netflix,2021-04-29 20:29:16+00:00,lucifer trailer tomorrow ,NFLX,0
4057,netflix,2021-04-29 18:18:27+00:00,things heard and seen is a seriously stressful psychological thriller but these bts photos prove that amanda seyfried and james norton had a joyful time making it,NFLX,3
4061,netflix,2021-04-29 16:33:08+00:00,yeah that will not be a problem,NFLX,-1
4064,netflix,2021-04-29 15:04:47+00:00,a witchs spell can bring a greek god down to earth excited to say that claara galle amp julio pe a will play raquel amp ares in a trav s de mi ventana a movie adapted from ariana godoys wattpad books eric masip hugo arbues guillermo lasheras amp natalia azahara daniela co star,NFLX,4
4065,netflix,2021-04-29 14:00:01+00:00,based on the beloved dc comic sweet tooth is a post apocalyptic fairytale about a hybrid deer boy who goes on an extraordinary adventure sweettooth executive produced by susan downey amp robert downey jr premieres june ,NFLX,5
4068,netflix,2021-04-28 22:08:03+00:00,you really need to see these photos of queens gambit star anya taylor joy in ellemagazine thank me later ,NFLX,5
4070,netflix,2021-04-28 20:20:19+00:00,a king like jesper deserves a shadow and bone introduction this badass,NFLX,-1
4071,netflix,2021-04-28 19:00:00+00:00,lance bass watches the circle and rates how well his assistant did catfishing as him,NFLX,0
4073,netflix,2021-04-28 17:30:00+00:00,the last episodes of the circle season before next weeks grand finale just dropped in this sneak peek khat attempts damage control after sensing courtney and river sold her out to chloe it does not go well ,NFLX,0
4074,netflix,2021-04-28 16:15:53+00:00,noah centineo will star in a new series from creator alexihawley hell play a fledging cia lawyer who gets caught up in a dangerous game of international politics when a former asset threatens to expose the nature of her relationship with the agency unless they clear her name,NFLX,-4
4075,netflix,2021-04-28 15:30:00+00:00,lior raz and sanaa lathan star in hit amp run a thrilling mystery revolving around discovering dark truths about the ones we love ,NFLX,3
4076,netflix,2021-04-28 15:00:05+00:00,desire jealousy competition manipulation are you ready for elite season ,NFLX,0
4077,netflix,2021-04-28 14:00:53+00:00,play something will show you a new series film similar to one youve watched before an episode film youve already watched and may want to watch again if its been a while an episode from a show youve started but havent finished it will pick up where you left off ,NFLX,1
4078,netflix,2021-04-28 14:00:03+00:00,want to watch something but not sure what we got you covered starting today youll find play something when you log on to netflix locate it underneath your name as a row on the homepage or in the menu it will show you one of three things ,NFLX,1
4079,netflix,2021-04-27 23:00:00+00:00,the pretty guardians of love and justice return in an all new double feature where they battle the mysterious dead moon circus and awaken dazzling new powers pretty guardian sailor moon eternal the movie premieres june ,NFLX,3
4080,netflix,2021-04-27 22:00:19+00:00,you boss sera gamble says season is fucking bonkers and calls the performances insanely good as if we had any doubt ,NFLX,-2
4081,netflix,2021-04-27 17:38:25+00:00,may you all find your true north,NFLX,0
4082,netflix,2021-04-27 15:01:17+00:00,who killed sara season is gonna be tough on alex first they find a body in his backyard that threatens to send him back to jail then he discovers information that makes him question everything he thought he knew about his sister watch the new trailer,NFLX,-5
4085,netflix,2021-04-26 22:58:52+00:00,chastising myself after accidentally liking someones insta post from days ago stowaway ,NFLX,-5
4086,netflix,2021-04-26 21:17:45+00:00,no matter what happens on the circle i think we can all agree that deleesa has already won,NFLX,2
4087,netflix,2021-04-26 18:00:06+00:00,master of none returns with an all new chapter on may ,NFLX,0
4092,netflix,2021-04-26 16:00:06+00:00,how can you know where youre going if you dont know where youve been go deeper into the world of shadow and bone and use this map to help you explore the grishaverse,NFLX,0
4093,netflix,2021-04-26 14:59:57+00:00,screw conventional elite season premieres june ,NFLX,0
4094,netflix,2021-04-26 14:36:34+00:00,screw jealousy elite season premieres june ,NFLX,0
4095,netflix,2021-04-26 02:05:34+00:00,mank mank mank mank,NFLX,0
4096,netflix,2021-04-26 01:42:53+00:00,i love that so much,NFLX,3
4097,netflix,2021-04-26 00:45:49+00:00, i know that one day it wont be unusual or groundbreaking it will just be normal oscar winner mia neal,NFLX,4
4099,netflix,2021-04-26 00:02:30+00:00,if the was just two hours of regina king walking down that hallway i would be perfectly content,NFLX,3
4100,netflix,2021-04-25 22:37:48+00:00,husavik ,NFLX,0
4101,netflix,2021-04-25 20:29:13+00:00,how to all the boys helped pave the way for shadow and bone,NFLX,0
4102,netflix,2021-04-24 17:13:46+00:00,the circle players savannah and terilisha talk face to face for the first time since their explosive confrontation and get real about what actually went down,NFLX,0
4104,netflix,2021-04-23 21:33:21+00:00,my phone putting together six triggering photos of me and my ex as a memory me my phone ,NFLX,0
4105,netflix,2021-04-23 17:35:57+00:00,i dont know about you but i cant wait for chloe to find out trevor is actually a woman named deleesa,NFLX,-2
4108,netflix,2021-04-23 16:00:03+00:00,shadow and bone stars jessie mei lei archierenaux benbarnes kittheyounger amitasuman and freddycarter have seconds to explain the show to anyone who hasnt read the books,NFLX,0
4109,netflix,2021-04-23 15:06:30+00:00,who killed sara returns may get your first look at season ,NFLX,-3
4112,netflix,2021-04-23 14:00:05+00:00,he would do anything to make a name for himself ewan mcgregor is halston may ,NFLX,0
4113,netflix,2021-04-23 07:01:00+00:00,welcome to the grishaverse shadow and bone is now streaming ,NFLX,2
4116,netflix,2021-04-22 22:30:00+00:00,hes a simple baker shes a famous supermodel and their love is as complicated as pastelitos magnificos victorrasuk and natkelley are the baker and the beauty now on netflix ,NFLX,3
